<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
GAZP,0,20090111,182036,111.750000000,1
GAZP,0,20090111,182037,111.750000000,5
GAZP,0,20090111,182038,111.750000000,6
GAZP,0,20090111,182039,111.850000000,150
GAZP,0,20090111,182039,111.850000000,1
GAZP,0,20090111,182039,111.870000000,195
GAZP,0,20090111,182039,111.870000000,154
GAZP,0,20090111,182039,111.750000000,5
GAZP,0,20090111,182039,111.750000000,2
GAZP,0,20090111,182040,111.750000000,1
GAZP,0,20090111,182042,111.850000000,5
GAZP,0,20090111,182052,111.830000000,25
GAZP,0,20090111,182059,111.820000000,1
GAZP,0,20090111,182059,111.820000000,50
GAZP,0,20090111,182059,111.830000000,206
GAZP,0,20090111,182059,111.830000000,19
GAZP,0,20090111,182059,111.840000000,1724
GAZP,0,20090111,182103,111.800000000,5
GAZP,0,20090111,182108,111.800000000,198
GAZP,0,20090111,182108,111.800000000,50
GAZP,0,20090111,182108,111.830000000,25
GAZP,0,20090111,182109,111.830000000,215
GAZP,0,20090111,182109,111.840000000,185
GAZP,0,20090111,182112,111.800000000,100
GAZP,0,20090111,182117,111.800000000,5
GAZP,0,20090111,182120,111.800000000,1000
GAZP,0,20090111,182121,111.800000000,3
GAZP,0,20090111,182121,111.800000000,239
GAZP,0,20090111,182121,111.800000000,74
GAZP,0,20090111,182121,111.800000000,90
GAZP,0,20090111,182121,111.800000000,9597
GAZP,0,20090111,182123,111.820000000,100
GAZP,0,20090111,182123,111.800000000,403
GAZP,0,20090111,182123,111.800000000,797
GAZP,0,20090111,182123,111.800000000,320
GAZP,0,20090111,182124,111.800000000,44
GAZP,0,20090111,182127,111.820000000,402
GAZP,0,20090111,182128,111.800000000,1519
GAZP,0,20090111,182129,111.790000000,500
GAZP,0,20090111,182129,111.790000000,59
GAZP,0,20090111,182129,111.770000000,1500
GAZP,0,20090111,182129,111.760000000,158
GAZP,0,20090111,182130,111.800000000,400
GAZP,0,20090111,182130,111.760000000,1
GAZP,0,20090111,182131,111.800000000,300
GAZP,0,20090111,182131,111.800000000,10
GAZP,0,20090111,182135,111.800000000,5
GAZP,0,20090111,182142,111.760000000,200
GAZP,0,20090111,182145,111.760000000,300
GAZP,0,20090111,182147,111.760000000,230
GAZP,0,20090111,182147,111.780000000,5
GAZP,0,20090111,182149,111.780000000,1
GAZP,0,20090111,182152,111.780000000,100
GAZP,0,20090111,182156,111.780000000,5
GAZP,0,20090111,182158,111.780000000,1
GAZP,0,20090111,182201,111.760000000,1
GAZP,0,20090111,182201,111.780000000,550
GAZP,0,20090111,182202,111.780000000,5
GAZP,0,20090111,182203,111.760000000,50
GAZP,0,20090111,182205,111.780000000,50
GAZP,0,20090111,182209,111.780000000,5
GAZP,0,20090111,182211,111.780000000,200
GAZP,0,20090111,182221,111.780000000,5
GAZP,0,20090111,182224,111.780000000,100
GAZP,0,20090111,182225,111.780000000,50
GAZP,0,20090111,182226,111.800000000,5
GAZP,0,20090111,182227,111.760000000,1000
GAZP,0,20090111,182230,111.780000000,512
GAZP,0,20090111,182233,111.800000000,2761
GAZP,0,20090111,182233,111.800000000,100
GAZP,0,20090111,182233,111.800000000,650
GAZP,0,20090111,182233,111.800000000,150
GAZP,0,20090111,182233,111.800000000,3
GAZP,0,20090111,182234,111.810000000,5
GAZP,0,20090111,182235,111.800000000,1336
GAZP,0,20090111,182235,111.780000000,487
GAZP,0,20090111,182235,111.770000000,211
GAZP,0,20090111,182235,111.760000000,606
GAZP,0,20090111,182235,111.760000000,15
GAZP,0,20090111,182235,111.760000000,900
GAZP,0,20090111,182235,111.760000000,5
GAZP,0,20090111,182235,111.760000000,100
GAZP,0,20090111,182235,111.750000000,2
GAZP,0,20090111,182235,111.750000000,5
GAZP,0,20090111,182235,111.750000000,1000
GAZP,0,20090111,182235,111.750000000,100
GAZP,0,20090111,182235,111.750000000,5000
GAZP,0,20090111,182239,111.750000000,450
GAZP,0,20090111,182243,111.750000000,5
GAZP,0,20090111,182244,111.750000000,1
GAZP,0,20090111,182246,111.750000000,100
GAZP,0,20090111,182247,111.750000000,483
GAZP,0,20090111,182249,111.740000000,1
GAZP,0,20090111,182251,111.750000000,5
GAZP,0,20090111,182251,111.750000000,250
GAZP,0,20090111,182253,111.750000000,200
GAZP,0,20090111,182253,111.740000000,4
GAZP,0,20090111,182253,111.740000000,100
GAZP,0,20090111,182253,111.740000000,100
GAZP,0,20090111,182253,111.740000000,205
GAZP,0,20090111,182253,111.730000000,20
GAZP,0,20090111,182253,111.730000000,900
GAZP,0,20090111,182253,111.730000000,50
GAZP,0,20090111,182253,111.730000000,1221
GAZP,0,20090111,182256,111.750000000,5
GAZP,0,20090111,182258,111.750000000,2
GAZP,0,20090111,182259,111.730000000,5000
GAZP,0,20090111,182259,111.750000000,1400
GAZP,0,20090111,182259,111.750000000,100
GAZP,0,20090111,182301,111.730000000,10
GAZP,0,20090111,182302,111.730000000,250
GAZP,0,20090111,182302,111.730000000,5
GAZP,0,20090111,182302,111.720000000,1
GAZP,0,20090111,182302,111.720000000,10
GAZP,0,20090111,182302,111.730000000,1
GAZP,0,20090111,182303,111.720000000,2
GAZP,0,20090111,182304,111.720000000,3
GAZP,0,20090111,182304,111.720000000,5
GAZP,0,20090111,182305,111.720000000,1
GAZP,0,20090111,182306,111.720000000,1
GAZP,0,20090111,182307,111.730000000,5
GAZP,0,20090111,182311,111.720000000,73
GAZP,0,20090111,182311,111.720000000,500
GAZP,0,20090111,182311,111.710000000,10
GAZP,0,20090111,182311,111.710000000,4417
GAZP,0,20090111,182312,111.730000000,5
GAZP,0,20090111,182312,111.730000000,5
GAZP,0,20090111,182319,111.720000000,7
GAZP,0,20090111,182319,111.730000000,5
GAZP,0,20090111,182320,111.730000000,2
GAZP,0,20090111,182323,111.730000000,5
GAZP,0,20090111,182325,111.720000000,20
GAZP,0,20090111,182325,111.710000000,1
GAZP,0,20090111,182326,111.720000000,450
GAZP,0,20090111,182326,111.720000000,2
GAZP,0,20090111,182327,111.720000000,1
GAZP,0,20090111,182327,111.720000000,274
GAZP,0,20090111,182327,111.710000000,1582
GAZP,0,20090111,182327,111.710000000,1
GAZP,0,20090111,182327,111.710000000,10
GAZP,0,20090111,182327,111.710000000,20
GAZP,0,20090111,182327,111.710000000,50
GAZP,0,20090111,182327,111.710000000,20
GAZP,0,20090111,182327,111.710000000,400
GAZP,0,20090111,182327,111.710000000,200
GAZP,0,20090111,182327,111.710000000,200
GAZP,0,20090111,182327,111.710000000,5
GAZP,0,20090111,182327,111.710000000,10
GAZP,0,20090111,182327,111.710000000,20
GAZP,0,20090111,182327,111.710000000,5
GAZP,0,20090111,182327,111.710000000,100
GAZP,0,20090111,182327,111.700000000,9461
GAZP,0,20090111,182329,111.700000000,960
GAZP,0,20090111,182330,111.730000000,5
GAZP,0,20090111,182333,111.700000000,38330
GAZP,0,20090111,182333,111.700000000,1
GAZP,0,20090111,182333,111.700000000,10
GAZP,0,20090111,182333,111.700000000,288
GAZP,0,20090111,182333,111.700000000,7
GAZP,0,20090111,182333,111.700000000,1000
GAZP,0,20090111,182333,111.700000000,368
GAZP,0,20090111,182333,111.700000000,1000
GAZP,0,20090111,182333,111.700000000,890
GAZP,0,20090111,182333,111.700000000,100
GAZP,0,20090111,182333,111.700000000,50
GAZP,0,20090111,182333,111.700000000,100
GAZP,0,20090111,182333,111.700000000,2
GAZP,0,20090111,182333,111.700000000,2
GAZP,0,20090111,182333,111.700000000,100
GAZP,0,20090111,182333,111.700000000,100
GAZP,0,20090111,182333,111.700000000,2711
GAZP,0,20090111,182334,111.700000000,2
GAZP,0,20090111,182334,111.730000000,3
GAZP,0,20090111,182334,111.700000000,3987
GAZP,0,20090111,182334,111.700000000,100
GAZP,0,20090111,182334,111.680000000,50
GAZP,0,20090111,182334,111.670000000,1000
GAZP,0,20090111,182334,111.670000000,20
GAZP,0,20090111,182334,111.660000000,500
GAZP,0,20090111,182334,111.660000000,1
GAZP,0,20090111,182334,111.660000000,100
GAZP,0,20090111,182334,111.660000000,100
GAZP,0,20090111,182334,111.660000000,232
GAZP,0,20090111,182334,111.650000000,531
GAZP,0,20090111,182334,111.650000000,2000
GAZP,0,20090111,182334,111.650000000,2
GAZP,0,20090111,182334,111.650000000,20
GAZP,0,20090111,182334,111.650000000,10
GAZP,0,20090111,182334,111.650000000,10
GAZP,0,20090111,182334,111.650000000,5
GAZP,0,20090111,182335,111.650000000,200
GAZP,0,20090111,182335,111.660000000,1
GAZP,0,20090111,182335,111.670000000,4
GAZP,0,20090111,182335,111.650000000,50
GAZP,0,20090111,182335,111.650000000,5
GAZP,0,20090111,182336,111.650000000,2
GAZP,0,20090111,182336,111.650000000,1738
GAZP,0,20090111,182336,111.650000000,100
GAZP,0,20090111,182336,111.650000000,662
GAZP,0,20090111,182336,111.650000000,1
GAZP,0,20090111,182341,111.650000000,100
GAZP,0,20090111,182341,111.650000000,1
GAZP,0,20090111,182341,111.650000000,2
GAZP,0,20090111,182341,111.650000000,77
GAZP,0,20090111,182345,111.650000000,155
GAZP,0,20090111,182345,111.670000000,58
GAZP,0,20090111,182345,111.670000000,338
GAZP,0,20090111,182345,111.670000000,20
GAZP,0,20090111,182345,111.680000000,200
GAZP,0,20090111,182346,111.680000000,442
GAZP,0,20090111,182346,111.660000000,15
GAZP,0,20090111,182346,111.650000000,43
GAZP,0,20090111,182356,111.690000000,5
GAZP,0,20090111,182400,111.660000000,10
GAZP,0,20090111,182400,111.650000000,90
GAZP,0,20090111,182401,111.690000000,5
GAZP,0,20090111,182405,111.690000000,375
GAZP,0,20090111,182405,111.690000000,216
GAZP,0,20090111,182406,111.700000000,1000
GAZP,0,20090111,182407,111.690000000,5
GAZP,0,20090111,182407,111.650000000,635
GAZP,0,20090111,182407,111.650000000,100
GAZP,0,20090111,182407,111.650000000,400
GAZP,0,20090111,182407,111.650000000,2
GAZP,0,20090111,182407,111.640000000,163
GAZP,0,20090111,182419,111.690000000,5
GAZP,0,20090111,182421,111.690000000,10
GAZP,0,20090111,182423,111.640000000,137
GAZP,0,20090111,182423,111.640000000,2
GAZP,0,20090111,182423,111.640000000,100
GAZP,0,20090111,182423,111.640000000,30
GAZP,0,20090111,182424,111.640000000,269
GAZP,0,20090111,182429,111.630000000,5
GAZP,0,20090111,182429,111.630000000,10
GAZP,0,20090111,182429,111.630000000,15
GAZP,0,20090111,182429,111.630000000,95
GAZP,0,20090111,182429,111.630000000,5
GAZP,0,20090111,182429,111.630000000,170
GAZP,0,20090111,182431,111.640000000,500
GAZP,0,20090111,182431,111.640000000,50
GAZP,0,20090111,182436,111.630000000,180
GAZP,0,20090111,182437,111.640000000,100
GAZP,0,20090111,182438,111.640000000,1
GAZP,0,20090111,182438,111.630000000,200
GAZP,0,20090111,182441,111.630000000,271
GAZP,0,20090111,182441,111.630000000,15
GAZP,0,20090111,182441,111.630000000,100
GAZP,0,20090111,182442,111.620000000,1
GAZP,0,20090111,182442,111.620000000,44
GAZP,0,20090111,182443,111.630000000,20
GAZP,0,20090111,182443,111.630000000,45
GAZP,0,20090111,182443,111.640000000,255
GAZP,0,20090111,182444,111.640000000,60
GAZP,0,20090111,182449,111.650000000,60
GAZP,0,20090111,182449,111.680000000,240
GAZP,0,20090111,182449,111.690000000,260
GAZP,0,20090111,182455,111.650000000,100
GAZP,0,20090111,182456,111.650000000,20
GAZP,0,20090111,182459,111.650000000,180
GAZP,0,20090111,182459,111.650000000,248
GAZP,0,20090111,182459,111.650000000,10
GAZP,0,20090111,182504,111.640000000,700
GAZP,0,20090111,182505,111.650000000,2
GAZP,0,20090111,182506,111.640000000,152
GAZP,0,20090111,182506,111.640000000,100
GAZP,0,20090111,182506,111.640000000,315
GAZP,0,20090111,182506,111.620000000,6
GAZP,0,20090111,182506,111.620000000,200
GAZP,0,20090111,182506,111.620000000,2
GAZP,0,20090111,182506,111.620000000,500
GAZP,0,20090111,182506,111.620000000,150
GAZP,0,20090111,182506,111.620000000,1003
GAZP,0,20090111,182506,111.620000000,100
GAZP,0,20090111,182506,111.610000000,10
GAZP,0,20090111,182506,111.610000000,2
GAZP,0,20090111,182506,111.610000000,1
GAZP,0,20090111,182506,111.610000000,90
GAZP,0,20090111,182506,111.610000000,1200
GAZP,0,20090111,182506,111.610000000,2
GAZP,0,20090111,182506,111.610000000,2
GAZP,0,20090111,182506,111.610000000,50
GAZP,0,20090111,182506,111.610000000,500
GAZP,0,20090111,182506,111.610000000,20
GAZP,0,20090111,182506,111.610000000,145
GAZP,0,20090111,182506,111.610000000,100
GAZP,0,20090111,182506,111.610000000,61
GAZP,0,20090111,182506,111.610000000,5000
GAZP,0,20090111,182506,111.610000000,100
GAZP,0,20090111,182506,111.610000000,15
GAZP,0,20090111,182506,111.610000000,100
GAZP,0,20090111,182506,111.610000000,205
GAZP,0,20090111,182506,111.600000000,157
GAZP,0,20090111,182506,111.600000000,2
GAZP,0,20090111,182506,111.600000000,70
GAZP,0,20090111,182506,111.600000000,10
GAZP,0,20090111,182506,111.600000000,50
GAZP,0,20090111,182506,111.600000000,1
GAZP,0,20090111,182506,111.600000000,300
GAZP,0,20090111,182506,111.600000000,100
GAZP,0,20090111,182506,111.600000000,1000
GAZP,0,20090111,182506,111.600000000,150
GAZP,0,20090111,182506,111.600000000,1
GAZP,0,20090111,182506,111.600000000,10
GAZP,0,20090111,182506,111.600000000,100
GAZP,0,20090111,182506,111.600000000,2
GAZP,0,20090111,182506,111.600000000,10
GAZP,0,20090111,182506,111.600000000,2000
GAZP,0,20090111,182506,111.600000000,2
GAZP,0,20090111,182506,111.600000000,90
GAZP,0,20090111,182506,111.600000000,100
GAZP,0,20090111,182506,111.600000000,57
GAZP,0,20090111,182506,111.600000000,70
GAZP,0,20090111,182506,111.600000000,500
GAZP,0,20090111,182506,111.610000000,218
GAZP,0,20090111,182506,111.600000000,1782
GAZP,0,20090111,182506,111.600000000,357
GAZP,0,20090111,182506,111.600000000,100
GAZP,0,20090111,182506,111.600000000,20
GAZP,0,20090111,182506,111.600000000,500
GAZP,0,20090111,182507,111.610000000,25
GAZP,0,20090111,182508,111.610000000,203
GAZP,0,20090111,182508,111.610000000,5
GAZP,0,20090111,182508,111.600000000,1741
GAZP,0,20090111,182508,111.600000000,25
GAZP,0,20090111,182508,111.600000000,600
GAZP,0,20090111,182508,111.600000000,10
GAZP,0,20090111,182508,111.600000000,270
GAZP,0,20090111,182508,111.600000000,500
GAZP,0,20090111,182508,111.600000000,3
GAZP,0,20090111,182508,111.600000000,100
GAZP,0,20090111,182508,111.600000000,1543
GAZP,0,20090111,182509,111.600000000,70
GAZP,0,20090111,182509,111.600000000,387
GAZP,0,20090111,182509,111.600000000,813
GAZP,0,20090111,182510,111.600000000,200
GAZP,0,20090111,182511,111.610000000,10
GAZP,0,20090111,182513,111.600000000,7
GAZP,0,20090111,182513,111.600000000,100
GAZP,0,20090111,182514,111.600000000,1
GAZP,0,20090111,182515,111.600000000,45
GAZP,0,20090111,182517,111.590000000,2
GAZP,0,20090111,182517,111.590000000,98
GAZP,0,20090111,182517,111.590000000,600
GAZP,0,20090111,182518,111.590000000,17
GAZP,0,20090111,182518,111.590000000,120
GAZP,0,20090111,182518,111.590000000,500
GAZP,0,20090111,182518,111.590000000,171
GAZP,0,20090111,182518,111.590000000,1
GAZP,0,20090111,182518,111.580000000,200
GAZP,0,20090111,182518,111.580000000,1
GAZP,0,20090111,182518,111.580000000,100
GAZP,0,20090111,182518,111.580000000,100
GAZP,0,20090111,182518,111.580000000,5
GAZP,0,20090111,182518,111.570000000,80
GAZP,0,20090111,182518,111.570000000,100
GAZP,0,20090111,182518,111.570000000,1
GAZP,0,20090111,182518,111.570000000,2
GAZP,0,20090111,182518,111.560000000,1
GAZP,0,20090111,182518,111.560000000,2
GAZP,0,20090111,182518,111.560000000,10
GAZP,0,20090111,182518,111.560000000,5
GAZP,0,20090111,182518,111.560000000,207
GAZP,0,20090111,182518,111.550000000,8
GAZP,0,20090111,182518,111.550000000,100
GAZP,0,20090111,182518,111.550000000,1
GAZP,0,20090111,182518,111.550000000,1
GAZP,0,20090111,182518,111.550000000,4
GAZP,0,20090111,182519,111.550000000,300
GAZP,0,20090111,182519,111.550000000,2100
GAZP,0,20090111,182519,111.550000000,2148
GAZP,0,20090111,182519,111.560000000,200
GAZP,0,20090111,182519,111.560000000,25
GAZP,0,20090111,182519,111.560000000,5
GAZP,0,20090111,182519,111.560000000,5
GAZP,0,20090111,182519,111.550000000,448
GAZP,0,20090111,182519,111.550000000,67
GAZP,0,20090111,182519,111.590000000,247
GAZP,0,20090111,182519,111.600000000,753
GAZP,0,20090111,182520,111.550000000,300
GAZP,0,20090111,182522,111.590000000,40
GAZP,0,20090111,182524,111.590000000,5
GAZP,0,20090111,182526,111.590000000,164
GAZP,0,20090111,182526,111.590000000,136
GAZP,0,20090111,182527,111.590000000,2
GAZP,0,20090111,182529,111.550000000,100
GAZP,0,20090111,182529,111.550000000,33
GAZP,0,20090111,182529,111.550000000,100
GAZP,0,20090111,182529,111.550000000,367
GAZP,0,20090111,182530,111.590000000,62
GAZP,0,20090111,182530,111.590000000,38
GAZP,0,20090111,182531,111.560000000,200
GAZP,0,20090111,182532,111.590000000,10
GAZP,0,20090111,182532,111.560000000,50
GAZP,0,20090111,182532,111.550000000,250
GAZP,0,20090111,182532,111.590000000,50
GAZP,0,20090111,182533,111.590000000,521
GAZP,0,20090111,182533,111.590000000,121
GAZP,0,20090111,182533,111.590000000,4358
GAZP,0,20090111,182535,111.590000000,200
GAZP,0,20090111,182535,111.560000000,25
GAZP,0,20090111,182535,111.550000000,1452
GAZP,0,20090111,182536,111.590000000,2
GAZP,0,20090111,182536,111.590000000,440
GAZP,0,20090111,182536,111.590000000,245
GAZP,0,20090111,182536,111.600000000,2494
GAZP,0,20090111,182536,111.600000000,6821
GAZP,0,20090111,182536,111.550000000,3331
GAZP,0,20090111,182536,111.550000000,50
GAZP,0,20090111,182536,111.550000000,50
GAZP,0,20090111,182538,111.540000000,1
GAZP,0,20090111,182538,111.540000000,1
GAZP,0,20090111,182538,111.540000000,27
GAZP,0,20090111,182538,111.550000000,50
GAZP,0,20090111,182538,111.540000000,73
GAZP,0,20090111,182538,111.530000000,27
GAZP,0,20090111,182540,111.530000000,48
GAZP,0,20090111,182542,111.530000000,400
GAZP,0,20090111,182542,111.530000000,455
GAZP,0,20090111,182542,111.530000000,10
GAZP,0,20090111,182542,111.530000000,1535
GAZP,0,20090111,182542,111.530000000,1000
GAZP,0,20090111,182547,111.530000000,155
GAZP,0,20090111,182547,111.520000000,1000
GAZP,0,20090111,182547,111.520000000,62
GAZP,0,20090111,182547,111.520000000,300
GAZP,0,20090111,182547,111.520000000,500
GAZP,0,20090111,182547,111.520000000,500
GAZP,0,20090111,182547,111.520000000,1000
GAZP,0,20090111,182547,111.520000000,20
GAZP,0,20090111,182547,111.520000000,15
GAZP,0,20090111,182548,111.520000000,155
GAZP,0,20090111,182548,111.520000000,2
GAZP,0,20090111,182549,111.510000000,10
GAZP,0,20090111,182549,111.510000000,125
GAZP,0,20090111,182549,111.510000000,2000
GAZP,0,20090111,182549,111.510000000,100
GAZP,0,20090111,182549,111.510000000,670
GAZP,0,20090111,182549,111.510000000,26
GAZP,0,20090111,182549,111.510000000,550
GAZP,0,20090111,182549,111.510000000,10
GAZP,0,20090111,182549,111.510000000,50
GAZP,0,20090111,182549,111.510000000,100
GAZP,0,20090111,182549,111.510000000,10
GAZP,0,20090111,182549,111.500000000,100
GAZP,0,20090111,182549,111.500000000,20
GAZP,0,20090111,182549,111.500000000,20
GAZP,0,20090111,182549,111.500000000,1
GAZP,0,20090111,182549,111.500000000,5
GAZP,0,20090111,182549,111.500000000,100
GAZP,0,20090111,182549,111.500000000,1000
GAZP,0,20090111,182549,111.500000000,103
GAZP,0,20090111,182549,111.520000000,40
GAZP,0,20090111,182549,111.520000000,1
GAZP,0,20090111,182549,111.530000000,11
GAZP,0,20090111,182549,111.500000000,189
GAZP,0,20090111,182549,111.530000000,50
GAZP,0,20090111,182549,111.500000000,1708
GAZP,0,20090111,182549,111.500000000,10
